"TL","Territory Level and Typology","REG_ID","Region","VAR","Variable","VINTAGE","Vintage","DWELLINGS","Dwellings","MEASURE","Measure","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015_100","2015=100",89.27,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015_100","2015=100",89.873,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015_100","2015=100",90.306,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015_100","2015=100",90.586,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015_100","2015=100",91.35,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015_100","2015=100",92.414,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015_100","2015=100",92.888,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015_100","2015=100",93.485,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015_100","2015=100",95.556,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015_100","2015=100",96.641,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015_100","2015=100",97.302,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",98.154,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",99.336,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",100.961,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",101.549,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",102.654,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",104.085,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",105.939,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",106.909,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",107.49,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",110.304,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",111.864,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",112.787,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",114.048,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",116.242,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",117.658,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",117.809,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",119.202,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",120.977,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",122.379,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",123.517,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",124.805,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",126.087,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",128.334,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",130.889,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",133.703,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015_100","2015=100",140.907,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015_100","2015=100",148.159,,
"2","Large regions","US25","Massachusetts (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015_100","2015=100",151.508,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1975-Q1","Q1-1975","IDX","Index","0","Units","2015_100","2015=100",21.827,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1975-Q2","Q2-1975","IDX","Index","0","Units","2015_100","2015=100",22.675,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1975-Q3","Q3-1975","IDX","Index","0","Units","2015_100","2015=100",22.889,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1975-Q4","Q4-1975","IDX","Index","0","Units","2015_100","2015=100",22.581,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1976-Q1","Q1-1976","IDX","Index","0","Units","2015_100","2015=100",22.715,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1976-Q2","Q2-1976","IDX","Index","0","Units","2015_100","2015=100",23.266,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1976-Q3","Q3-1976","IDX","Index","0","Units","2015_100","2015=100",23.309,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1976-Q4","Q4-1976","IDX","Index","0","Units","2015_100","2015=100",23.784,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1977-Q1","Q1-1977","IDX","Index","0","Units","2015_100","2015=100",24.393,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1977-Q2","Q2-1977","IDX","Index","0","Units","2015_100","2015=100",24.694,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1977-Q3","Q3-1977","IDX","Index","0","Units","2015_100","2015=100",25.828,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1977-Q4","Q4-1977","IDX","Index","0","Units","2015_100","2015=100",26.332,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1978-Q1","Q1-1978","IDX","Index","0","Units","2015_100","2015=100",27.394,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1978-Q2","Q2-1978","IDX","Index","0","Units","2015_100","2015=100",28.807,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1978-Q3","Q3-1978","IDX","Index","0","Units","2015_100","2015=100",30.065,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1978-Q4","Q4-1978","IDX","Index","0","Units","2015_100","2015=100",31.46,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1979-Q1","Q1-1979","IDX","Index","0","Units","2015_100","2015=100",33.076,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1979-Q2","Q2-1979","IDX","Index","0","Units","2015_100","2015=100",34.819,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1979-Q3","Q3-1979","IDX","Index","0","Units","2015_100","2015=100",35.917,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1979-Q4","Q4-1979","IDX","Index","0","Units","2015_100","2015=100",36.044,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1980-Q1","Q1-1980","IDX","Index","0","Units","2015_100","2015=100",36.24,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1980-Q2","Q2-1980","IDX","Index","0","Units","2015_100","2015=100",36.914,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1980-Q3","Q3-1980","IDX","Index","0","Units","2015_100","2015=100",37.265,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1980-Q4","Q4-1980","IDX","Index","0","Units","2015_100","2015=100",36.878,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1981-Q1","Q1-1981","IDX","Index","0","Units","2015_100","2015=100",37.421,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1981-Q2","Q2-1981","IDX","Index","0","Units","2015_100","2015=100",37.505,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1981-Q3","Q3-1981","IDX","Index","0","Units","2015_100","2015=100",38.516,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1981-Q4","Q4-1981","IDX","Index","0","Units","2015_100","2015=100",38.179,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1982-Q1","Q1-1982","IDX","Index","0","Units","2015_100","2015=100",37.903,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1982-Q2","Q2-1982","IDX","Index","0","Units","2015_100","2015=100",36.109,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1982-Q3","Q3-1982","IDX","Index","0","Units","2015_100","2015=100",34.268,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1982-Q4","Q4-1982","IDX","Index","0","Units","2015_100","2015=100",31.804,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1983-Q1","Q1-1983","IDX","Index","0","Units","2015_100","2015=100",35.022,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1983-Q2","Q2-1983","IDX","Index","0","Units","2015_100","2015=100",35.189,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1983-Q3","Q3-1983","IDX","Index","0","Units","2015_100","2015=100",35.254,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1983-Q4","Q4-1983","IDX","Index","0","Units","2015_100","2015=100",34.479,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1984-Q1","Q1-1984","IDX","Index","0","Units","2015_100","2015=100",35.356,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1984-Q2","Q2-1984","IDX","Index","0","Units","2015_100","2015=100",35.211,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1984-Q3","Q3-1984","IDX","Index","0","Units","2015_100","2015=100",35.247,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1984-Q4","Q4-1984","IDX","Index","0","Units","2015_100","2015=100",35.33,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1985-Q1","Q1-1985","IDX","Index","0","Units","2015_100","2015=100",36.127,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1985-Q2","Q2-1985","IDX","Index","0","Units","2015_100","2015=100",36.53,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1985-Q3","Q3-1985","IDX","Index","0","Units","2015_100","2015=100",37.218,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1985-Q4","Q4-1985","IDX","Index","0","Units","2015_100","2015=100",37.617,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1986-Q1","Q1-1986","IDX","Index","0","Units","2015_100","2015=100",38.215,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1986-Q2","Q2-1986","IDX","Index","0","Units","2015_100","2015=100",39.429,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1986-Q3","Q3-1986","IDX","Index","0","Units","2015_100","2015=100",40.618,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1986-Q4","Q4-1986","IDX","Index","0","Units","2015_100","2015=100",41.516,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1987-Q1","Q1-1987","IDX","Index","0","Units","2015_100","2015=100",42.593,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1987-Q2","Q2-1987","IDX","Index","0","Units","2015_100","2015=100",44.02,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1987-Q3","Q3-1987","IDX","Index","0","Units","2015_100","2015=100",44.966,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1987-Q4","Q4-1987","IDX","Index","0","Units","2015_100","2015=100",45.702,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1988-Q1","Q1-1988","IDX","Index","0","Units","2015_100","2015=100",46.358,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1988-Q2","Q2-1988","IDX","Index","0","Units","2015_100","2015=100",47.528,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1988-Q3","Q3-1988","IDX","Index","0","Units","2015_100","2015=100",48.311,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1988-Q4","Q4-1988","IDX","Index","0","Units","2015_100","2015=100",48.739,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1989-Q1","Q1-1989","IDX","Index","0","Units","2015_100","2015=100",49.478,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1989-Q2","Q2-1989","IDX","Index","0","Units","2015_100","2015=100",50.511,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1989-Q3","Q3-1989","IDX","Index","0","Units","2015_100","2015=100",51.707,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1989-Q4","Q4-1989","IDX","Index","0","Units","2015_100","2015=100",51.913,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1990-Q1","Q1-1990","IDX","Index","0","Units","2015_100","2015=100",52.685,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1990-Q2","Q2-1990","IDX","Index","0","Units","2015_100","2015=100",53.523,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1990-Q3","Q3-1990","IDX","Index","0","Units","2015_100","2015=100",53.852,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1990-Q4","Q4-1990","IDX","Index","0","Units","2015_100","2015=100",53.986,,
"2","Large regions","US26","Michigan (USA)","RHPI","House Price Index","VINTAGE_EXISTING","Existing","DWELLINGS_SINGLE_F","Single-Family","IXOB","Index publication base","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2015_100","2015=100",54.631,,
